#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  18
#! SET periodic_psi true
    0.095199777   -2.443460953  -63.636229924  -32.120377465  -11.482578906
    0.285599332   -2.443460953  -71.253962095  -46.958316715  -14.709049021
    0.475998887   -2.443460953  -80.954578873  -53.236440934  -16.461206863
    0.666398442   -2.443460953  -90.727436279  -47.274259708  -16.785241738
    0.856797996   -2.443460953  -98.122610463  -28.539430776  -15.858944514
    1.047197551   -2.443460953 -101.008492872   -0.921892863  -13.978358997
    1.237597106   -2.443460953  -98.383573632   27.911499448  -11.510081809
    1.427996661   -2.443460953  -90.842021341   49.418925877   -8.779591574
    1.618396215   -2.443460953  -80.417362233   57.558481705   -5.961674138
    1.808795770   -2.443460953  -69.870941675   50.859313649   -3.037234307
    1.999195325   -2.443460953  -61.812946865   32.180449838    0.149922749
    2.189594880   -2.443460953  -58.027419675    6.988831359    3.771083136
    2.379994435   -2.443460953  -59.173285325  -18.634854352    7.872625285
    2.570393989   -2.443460953  -64.805226468  -39.371291202   12.301293074
    2.760793544   -2.443460953  -73.601405496  -51.419376734   16.694677463
    2.951193099   -2.443460953  -83.708377065  -53.061222063   20.578121601

   -3.141592654   -2.094395102  -86.834347739  -41.277422622   13.986293996
   -2.951193099   -2.094395102  -93.516538255  -28.329652442   15.020140578
   -2.760793544   -2.094395102  -97.449554373  -13.085555687   15.397072213
   -2.570393989   -2.094395102  -98.595846759    0.407581899   15.344319495
   -2.379994435   -2.094395102  -97.559470954    9.632336378   15.106003433
   -2.189594880   -2.094395102  -95.214629994   14.286895051   14.831486015
   -1.999195325   -2.094395102  -92.311696372   15.842447997   14.514755307
   -1.808795770   -2.094395102  -89.244124952   16.347341170   13.985331662
   -1.618396215   -2.094395102  -86.048948624   17.360190432   12.964073026
   -1.427996661   -2.094395102  -82.568051182   19.331525774   11.144696994
   -1.237597106   -2.094395102  -78.659859851   21.654867609    8.318793272
   -1.047197551   -2.094395102  -74.367875060   23.114150098    4.492602588
   -0.856797996   -2.094395102  -69.992264673   22.275905455   -0.062791825
   -0.666398442   -2.094395102  -66.090226795   17.902286183   -4.865063350
   -0.475998887   -2.094395102  -63.415900835    9.391328665   -9.364414186
   -0.285599332   -2.094395102  -62.759716363   -3.206684605  -13.115033998
   -0.095199777   -2.094395102  -64.808560820  -18.719577440  -15.878465291
    0.095199777   -2.094395102  -69.905477810  -34.697349818  -17.623796435
    0.285599332   -2.094395102  -77.791571169  -47.275582926  -18.469257717
    0.475998887   -2.094395102  -87.380243501  -51.820738461  -18.572575187
    0.666398442   -2.094395102  -96.756868577  -44.596742942  -18.071444456
    0.856797996   -2.094395102 -103.554894754  -24.992697010  -17.060265462
    1.047197551   -2.094395102 -105.711999299    3.144586507  -15.595444993
    1.237597106   -2.094395102 -102.286319289   32.221606721  -13.727098462
    1.427996661   -2.094395102  -93.913280705   53.829800051  -11.504422100
    1.618396215   -2.094395102  -82.638029578   62.096329448   -8.968807916
    1.808795770   -2.094395102  -71.202373407   55.688679823   -6.155597970
    1.999195325   -2.094395102  -62.180081017   37.500550655   -3.103794238
    2.189594880   -2.094395102  -57.323809147   12.905909568    0.131127930
    2.379994435   -2.094395102  -57.290425765  -12.206503785    3.452649417
    2.570393989   -2.094395102  -61.674040389  -32.769717879    6.714362793
    2.760793544   -2.094395102  -69.237752718  -45.182795064    9.706997225
    2.951193099   -2.094395102  -78.239596092  -47.806157633   12.197583629

   -3.141592654   -1.745329252  -84.404311733  -39.427056771    4.905191855
   -2.951193099   -1.745329252  -90.811513097  -27.281380116    5.585935741
   -2.760793544   -1.745329252  -94.610707363  -12.704663417    6.007835803
   -2.570393989   -1.745329252  -95.735536410    0.265485993    6.180423234
   -2.379994435   -1.745329252  -94.772932489    8.983735760    6.043689954
   -2.189594880   -1.745329252  -92.612654108   12.953201474    5.453546012
   -1.999195325   -1.745329252  -90.054746511   13.489635520    4.227084564
   -1.808795770   -1.745329252  -87.561499133   12.616152356    2.218587558
   -1.618396215   -1.745329252  -85.228774192   12.009790252   -0.599676538
   -1.427996661   -1.745329252  -82.922028650   12.381784900   -4.108092001
   -1.237597106   -1.745329252  -80.461160079   13.506657863   -8.040544275
   -1.047197551   -1.745329252  -77.774832757   14.566056903  -12.017529664
   -0.856797996   -1.745329252  -74.980460621   14.408113222  -15.604105194
   -0.666398442   -1.745329252  -72.424724188   11.792916664  -18.392067298
   -0.475998887   -1.745329252  -70.685110301    5.763152335  -20.096608656
   -0.285599332   -1.745329252  -70.467565864   -4.213126336  -20.648873838
   -0.095199777   -1.745329252  -72.490839481  -17.557337134  -20.226656509
    0.095199777   -1.745329252  -77.225428521  -32.210324125  -19.202616379
    0.285599332   -1.745329252  -84.585941896  -44.372885179  -18.026636972
    0.475998887   -1.745329252  -93.640161367  -49.186795982  -17.048660164
    0.666398442   -1.745329252 -102.565651164  -42.503888654  -16.402305322
    0.856797996   -1.745329252 -109.007944206  -23.292353626  -15.974044867
    1.047197551   -1.745329252 -110.847512510    4.861352385  -15.472940202
    1.237597106   -1.745329252 -107.054892177   34.420232647  -14.586713217
    1.427996661   -1.745329252  -98.188499954   56.836983226  -13.115891668
    1.618396215   -1.745329252  -86.255784355   65.968294494  -11.047129655
    1.808795770   -1.745329252  -74.014186084   60.221980655   -8.543292694
    1.999195325   -1.745329252  -64.092812830   42.339012013   -5.868887563
    2.189594880   -1.745329252  -58.313713208   17.694775394   -3.281900434
    2.379994435   -1.745329252  -57.393545328   -7.720276821   -0.961708801
    2.570393989   -1.745329252  -60.965341712  -28.754545547    1.016535839
    2.760793544   -1.745329252  -67.819975522  -41.772453205    2.643519836
    2.951193099   -1.745329252  -76.239693897  -45.138993469    3.936697185

   -3.141592654   -1.396263402  -86.012264879  -39.092215033    1.856129618
   -2.951193099   -1.396263402  -92.331315800  -26.689767512    1.849550146
   -2.760793544   -1.396263402  -95.996916021  -11.934396048    1.685475323
   -2.570393989   -1.396263402  -96.981291428    0.888486412    1.323754225
   -2.379994435   -1.396263402  -95.956316355    8.905261879    0.611617549
   -2.189594880   -1.396263402  -93.930835387   11.507583935   -0.702987892
   -1.999195325   -1.396263402  -91.825429469   10.109094062   -2.869210683
   -1.808795770   -1.396263402  -90.181036358    7.085307613   -5.992225671
   -1.618396215   -1.396263402  -89.085902063    4.639550594   -9.919433960
   -1.427996661   -1.396263402  -88.292304844    4.042067481  -14.237103501
   -1.237597106   -1.396263402  -87.411270617    5.483856639  -18.365091584
   -1.047197551   -1.396263402  -86.111431205    8.248283423  -21.705858532
   -0.856797996   -1.396263402  -84.264039733   10.927547780  -23.784708367
   -0.666398442   -1.396263402  -82.050009431   11.720288272  -24.344865512
   -0.475998887   -1.396263402  -80.006443454    8.938396592  -23.392921039
   -0.285599332   -1.396263402  -78.938484803    1.349841932  -21.211565383
   -0.095199777   -1.396263402  -79.781525502  -10.978016489  -18.315557295
    0.095199777   -1.396263402  -83.289905587  -26.164189408  -15.343009563
    0.285599332   -1.396263402  -89.658217174  -40.166656283  -12.890559934
    0.475998887   -1.396263402  -98.147107595  -47.493777726  -11.318995253
    0.666398442   -1.396263402 -106.980257718  -43.125513921  -10.644599602
    0.856797996   -1.396263402 -113.686844148  -25.233917000  -10.560646977
    1.047197551   -1.396263402 -115.911755514    2.981564318  -10.579394490
    1.237597106   -1.396263402 -112.368026399   33.835692889  -10.250457761
    1.427996661   -1.396263402 -103.432437699   58.170250359   -9.321382792
    1.618396215   -1.396263402  -91.069481213   69.053201317   -7.792633881
    1.808795770   -1.396263402  -78.132083852   64.273164100   -5.871582077
    1.999195325   -1.396263402  -67.426454003   46.358201048   -3.860745270
    2.189594880   -1.396263402  -60.949666107   20.897730325   -2.032599254
    2.379994435   -1.396263402  -59.526571182   -5.655703579   -0.553305356
    2.570393989   -1.396263402  -62.807077976  -27.706437248    0.531351055
    2.760793544   -1.396263402  -69.529804934  -41.354756664    1.254411520
    2.951193099   -1.396263402  -77.895004827  -44.929619453    1.678407733

   -3.141592654   -1.047197551  -88.741197400  -40.815198858    3.212945070
   -2.951193099   -1.047197551  -95.361383954  -28.096052455    2.271052427
   -2.760793544   -1.047197551  -99.255127033  -12.939462892    1.187345164
   -2.570393989   -1.047197551 -100.409332953    0.033449290   -0.035007323
   -2.379994435   -1.047197551  -99.578116758    7.600210144   -1.546298527
   -2.189594880   -1.047197551  -97.904380223    8.996958367   -3.631645423
   -1.999195325   -1.047197551  -96.439683201    5.834606616   -6.565723927
   -1.808795770   -1.047197551  -95.782340029    1.050861514  -10.410052759
   -1.618396215   -1.047197551  -95.951679313   -2.432098147  -14.861722313
   -1.427996661   -1.047197551  -96.502864095   -2.767310821  -19.277139936
   -1.237597106   -1.047197551  -96.774207484    0.424599290  -22.864535167
   -1.047197551   -1.047197551  -96.171665979    6.138814068  -24.947123861
   -0.856797996   -1.047197551  -94.394844273   12.321614867  -25.170208255
   -0.666398442   -1.047197551  -91.592848464   16.397828634  -23.571577810
   -0.475998887   -1.047197551  -88.414057777   15.981074600  -20.530817618
   -0.285599332   -1.047197551  -85.887260613    9.372482904  -16.665729209
   -0.095199777   -1.047197551  -85.231271380   -3.506573634  -12.678635025
    0.095199777   -1.047197551  -87.477243772  -20.560020292   -9.205276283
    0.285599332   -1.047197551  -93.021860185  -37.181259245   -6.661846131
    0.475998887   -1.047197551 -101.196066538  -47.101836777   -5.142083585
    0.666398442   -1.047197551 -110.144236373  -44.555484017   -4.430368355
    0.856797996   -1.047197551 -117.200107471  -27.266627428   -4.128492441
    1.047197551   -1.047197551 -119.770863323    1.542532417   -3.821288996
    1.237597106   -1.047197551 -116.376884319   33.763790417   -3.228355781
    1.427996661   -1.047197551 -107.306291622   59.619443143   -2.258253091
    1.618396215   -1.047197551  -94.551686888   71.603261047   -0.977220866
    1.808795770   -1.047197551  -81.081607088   67.173961255    0.453392648
    1.999195325   -1.047197551  -69.852225038   48.839070792    1.840113594
    2.189594880   -1.047197551  -62.987900917   22.422562731    3.011541057
    2.379994435   -1.047197551  -61.383383247   -5.278102733    3.847325098
    2.570393989   -1.047197551  -64.694569219  -28.362050339    4.281519129
    2.760793544   -1.047197551  -71.618193084  -42.743738242    4.298887306
    2.951193099   -1.047197551  -80.287512756  -46.678739339    3.923231423

   -3.141592654   -0.698131701  -89.371360900  -44.189710482    3.619449809
   -2.951193099   -0.698131701  -96.634735381  -31.424026384    1.394673988
   -2.760793544   -0.698131701 -101.140564936  -16.033850577   -0.957924875
   -2.570393989   -0.698131701 -102.871777760   -2.991863605   -3.290758140
   -2.379994435   -0.698131701 -102.649095720    4.125486580   -5.655321122
   -2.189594880   -0.698131701 -101.730955475    4.444551534   -8.296547382
   -1.999195325   -0.698131701 -101.265851972   -0.113260554  -11.470067034
   -1.808795770   -0.698131701 -101.849628178   -5.903086403  -15.180940996
   -1.618396215   -0.698131701 -103.352142122   -9.235931611  -19.014104290
   -1.427996661   -0.698131701 -105.060098876   -7.847973323  -22.204595132
   -1.237597106   -0.698131701 -106.021164108   -1.556545788  -23.935420471
   -1.047197551   -0.698131701 -105.443027820    7.891595566  -23.693390688
   -0.856797996   -0.698131701 -102.994072030   17.502334433  -21.484316954
   -0.666398442   -0.698131701  -98.960952030   23.921848137  -17.802473975
   -0.475998887   -0.698131701  -94.243705211   24.347434274  -13.413862918
   -0.285599332   -0.698131701  -90.164477375   17.075899904   -9.097478424
   -0.095199777   -0.698131701  -88.202689170    2.346018034   -5.413492610
    0.095199777   -0.698131701  -89.563877673  -17.166210886   -2.594931578
    0.285599332   -0.698131701  -94.693881000  -36.140878496   -0.541026491
    0.475998887   -0.698131701 -102.838321835  -47.660106290    1.063617426
    0.666398442   -0.698131701 -111.955553745  -45.590738914    2.553291723
    0.856797996   -0.698131701 -119.164485686  -27.703068472    4.090430339
    1.047197551   -0.698131701 -121.704177249    2.350622599    5.611496200
    1.237597106   -0.698131701 -118.026853991   35.883800134    6.911080554
    1.427996661   -0.698131701 -108.456114714   62.650194292    7.807770632
    1.618396215   -0.698131701  -95.086429317   74.919415934    8.269772634
    1.808795770   -0.698131701  -81.007085806   70.160064065    8.410849514
    1.999195325   -0.698131701  -69.279225538   51.025044384    8.388094843
    2.189594880   -0.698131701  -62.099133572   23.522699662    8.294143437
    2.379994435   -0.698131701  -60.399451726   -5.386109082    8.102699914
    2.570393989   -0.698131701  -63.845841915  -29.651491337    7.676039602
    2.760793544   -0.698131701  -71.116395547  -45.056088276    6.844615509
    2.951193099   -0.698131701  -80.300557924  -49.720246425    5.489441040

   -3.141592654   -0.349065850  -88.467157519  -49.422151441    3.502071819
   -2.951193099   -0.349065850  -96.775022693  -37.050476957    0.318493541
   -2.760793544   -0.349065850 -102.344899986  -21.503847321   -2.859771133
   -2.570393989   -0.349065850 -105.081435009   -8.076381281   -5.819126616
   -2.379994435   -0.349065850 -105.804415157   -0.789213505   -8.577261605
   -2.189594880   -0.349065850 -105.841277615   -0.738213288  -11.351963768
   -1.999195325   -0.349065850 -106.408327369   -5.750657386  -14.341257295
   -1.808795770   -0.349065850 -108.075283194  -11.488964197  -17.442319598
   -1.618396215   -0.349065850 -110.543630016  -13.544843770  -20.117838941
   -1.427996661   -0.349065850 -112.832276658   -9.409146943  -21.553131984
   -1.237597106   -0.349065850 -113.745248609    0.598861802  -21.054160288
   -1.047197551   -0.349065850 -112.400452015   13.676217356  -18.443451015
   -0.856797996   -0.349065850 -108.591285581   25.735106360  -14.204880681
   -0.666398442   -0.349065850 -102.900079382   32.787066180   -9.284260467
   -0.475998887   -0.349065850  -96.578915388   32.061231763   -4.689432025
   -0.285599332   -0.349065850  -91.238579404   22.483544597   -1.118363238
   -0.095199777   -0.349065850  -88.492960076    5.204831452    1.261247000
    0.095199777   -0.349065850  -89.505862285  -16.199224469    2.779992710
    0.285599332   -0.349065850  -94.537014262  -35.846390745    4.068339796
    0.475998887   -0.349065850 -102.587898068  -46.793333980    5.735482224
    0.666398442   -0.349065850 -111.420699593  -43.429378679    8.069248282
    0.856797996   -0.349065850 -118.092108310  -24.315818856   10.877658695
    1.047197551   -0.349065850 -119.923835943    6.230358810   13.597608554
    1.237597106   -0.349065850 -115.535579501   39.318880875   15.594668501
    1.427996661   -0.349065850 -105.407587500   65.001824020   16.483813285
    1.618396215   -0.349065850  -91.706353244   76.075169661   16.291069689
    1.808795770   -0.349065850  -77.499483408   70.412140304   15.369416425
    1.999195325   -0.349065850  -65.778871131   50.753656484   14.156022306
    2.189594880   -0.349065850  -58.683852434   22.911394509   12.941450211
    2.379994435   -0.349065850  -57.140926048   -6.467854534   11.762689701
    2.570393989   -0.349065850  -60.864708655  -31.543463652   10.431616202
    2.760793544   -0.349065850  -68.600994918  -48.098603696    8.691586017
    2.951193099   -0.349065850  -78.483357996  -53.998953752    6.371185931

   -3.141592654    0.000000000  -87.201156877  -55.122343986    2.702756060
   -2.951193099    0.000000000  -96.632647148  -43.035851668   -0.492726756
   -2.760793544    0.000000000 -103.326052197  -27.237828152   -3.530354857
   -2.570393989    0.000000000 -107.109958579  -13.333701463   -6.235605138
   -2.379994435    0.000000000 -108.799622499   -5.733923577   -8.641370480
   -2.189594880    0.000000000 -109.772928930   -5.662309372  -10.933036215
   -1.999195325    0.000000000 -111.277055193  -10.603367854  -13.239343060
   -1.808795770    0.000000000 -113.807828716  -15.520144311  -15.386060496
   -1.618396215    0.000000000 -116.862946107  -15.430714715  -16.824370793
   -1.427996661    0.000000000 -119.201673225   -7.883448421  -16.836281139
   -1.237597106    0.000000000 -119.458066760    5.936798480  -14.949187165
   -1.047197551    0.000000000 -116.794113055   21.939922059  -11.289357291
   -0.856797996    0.000000000 -111.280522068   35.004830028   -6.623090002
   -0.666398442    0.000000000 -103.903160059   40.898529824   -2.033907690
   -0.475998887    0.000000000  -96.277056716   37.480601103    1.562118986
   -0.285599332    0.000000000  -90.198232120   24.866077439    3.785410787
   -0.095199777    0.000000000  -87.227407694    5.410152472    4.913511206
    0.095199777    0.000000000  -88.279948424  -16.516010887    5.691787244
    0.285599332    0.000000000  -93.279522111  -34.942871348    6.986718703
    0.475998887    0.000000000 -100.947621430  -43.584189176    9.380810559
    0.666398442    0.000000000 -108.943844685  -37.981473935   12.891071130
    0.856797996    0.000000000 -114.449844023  -17.810808829   16.916357727
    1.047197551    0.000000000 -115.078273308   12.062752665   20.497381732
    1.237597106    0.000000000 -109.765551395   43.015795598   22.751007500
    1.427996661    0.000000000  -99.190936110   65.994455700   23.247430231
    1.618396215    0.000000000  -85.531294415   74.790942418   22.141896199
    1.808795770    0.000000000  -71.707917723   67.855326179   20.011514303
    1.999195325    0.000000000  -60.515207849   47.901315310   17.520102413
    2.189594880    0.000000000  -53.947477648   20.263242479   15.123833449
    2.379994435    0.000000000  -52.892915048   -9.011946191   12.945267918
    2.570393989    0.000000000  -57.127748373  -34.459853645   10.819190776
    2.760793544    0.000000000  -65.496498785  -51.893477302    8.485414815
    2.951193099    0.000000000  -76.204042735  -58.865025207    5.768851245

   -3.141592654    0.349065850  -85.357206205  -60.118266729    1.776981447
   -2.951193099    0.349065850  -95.762501545  -48.171759595   -0.477132796
   -2.760793544    0.349065850 -103.412799125  -32.076668080   -2.447997465
   -2.570393989    0.349065850 -108.069927546  -17.644123562   -4.116459405
   -2.379994435    0.349065850 -110.533839019   -9.577504769   -5.591631784
   -2.189594880    0.349065850 -112.208748556   -9.201472572   -7.033411023
   -1.999195325    0.349065850 -114.353348315  -13.725455899   -8.496799479
   -1.808795770    0.349065850 -117.392191725  -17.579315139   -9.776248109
   -1.618396215    0.349065850 -120.658230789  -15.407877469  -10.409940346
   -1.427996661    0.349065850 -122.725945897   -4.979690691   -9.885234665
   -1.237597106    0.349065850 -122.154318471   11.619380920   -7.972316869
   -1.047197551    0.349065850 -118.233305488   29.171771862   -4.954264563
   -0.856797996    0.349065850 -111.345846994   41.869919015   -1.562699662
   -0.666398442    0.349065850 -102.839500545   45.670736142    1.373467058
   -0.475998887    0.349065850  -94.571947185   39.424326632    3.348009432
   -0.285599332    0.349065850  -88.355821098   24.558825714    4.417373179
   -0.095199777    0.349065850  -85.534870946    4.461938971    5.165769362
    0.095199777    0.349065850  -86.670873089  -16.127354030    6.407630241
    0.285599332    0.349065850  -91.340330107  -31.687876112    8.815577443
    0.475998887    0.349065850  -98.072083262  -37.050420014   12.588781960
    0.666398442    0.349065850 -104.578313153  -29.148235679   17.313828975
    0.856797996    0.349065850 -108.338525576   -8.714745430   22.061941937
    1.047197551    0.349065850 -107.393241941   19.142594200   25.734770563
    1.237597106    0.349065850 -101.061096086   46.479333722   27.500458152
    1.427996661    0.349065850  -90.209771009   65.502755711   27.098860591
    1.618396215    0.349065850  -76.958735439   71.221262456   24.883381205
    1.808795770    0.349065850  -63.989782141   62.719311640   21.594804512
    1.999195325    0.349065850  -53.807764305   42.616935551   18.009984644
    2.189594880    0.349065850  -48.190276834   15.641207300   14.658435155
    2.379994435    0.349065850  -47.941780365  -12.905387687   11.724728695
    2.570393989    0.349065850  -52.880960951  -38.061998845    9.114404440
    2.760793544    0.349065850  -61.953579630  -55.768191116    6.643365063
    2.951193099    0.349065850  -73.454091517  -63.333865520    4.189771697

   -3.141592654    0.698131701  -83.641674746  -62.973031299    0.391460364
   -2.951193099    0.698131701  -94.566078332  -50.739030013   -0.355476896
   -2.760793544    0.698131701 -102.676053557  -34.328897226   -0.726503897
   -2.570393989    0.698131701 -107.739270138  -19.671495213   -0.897169357
   -2.379994435    0.698131701 -110.581523095  -11.542486050   -1.064552008
   -2.189594880    0.698131701 -112.633867431  -11.198287691   -1.377783034
   -1.999195325    0.698131701 -115.152298151  -15.597197542   -1.874299667
   -1.808795770    0.698131701 -118.500318712  -18.850956077   -2.433680711
   -1.618396215    0.698131701 -121.902182920  -15.464037525   -2.814643591
   -1.427996661    0.698131701 -123.832337098   -3.460555816   -2.768942594
   -1.237597106    0.698131701 -122.837503504   14.438210370   -2.198706496
   -1.047197551    0.698131701 -118.324724008   32.372368499   -1.239870387
   -0.856797996    0.698131701 -110.881741277   44.333061742   -0.181790958
   -0.666398442    0.698131701 -102.037165471   46.717135261    0.743005981
   -0.475998887    0.698131701  -93.695696964   39.265707432    1.557967136
   -0.285599332    0.698131701  -87.542691803   24.290637362    2.593668631
   -0.095199777    0.698131701  -84.663712014    5.589800497    4.363658034
    0.095199777    0.698131701  -85.346485946  -12.336427674    7.303786018
    0.285599332    0.698131701  -88.997280613  -24.796744547   11.531185342
    0.475998887    0.698131701  -94.167564645  -27.747820968   16.690979956
    0.666398442    0.698131701  -98.801393868  -19.135000079   21.990620614
    0.856797996    0.698131701 -100.757962005   -0.152601375   26.410172588
    1.047197551    0.698131701  -98.473193099   24.407440444   29.042435823
    1.237597106    0.698131701  -91.532868919   47.564318560   29.414534099
    1.427996661    0.698131701  -80.856551714   62.734619194   27.622793617
    1.618396215    0.698131701  -68.403919153   65.864494117   24.238219466
    1.808795770    0.698131701  -56.575135618   56.355151369   20.041608801
    1.999195325    0.698131701  -47.593836090   36.529895402   15.743044877
    2.189594880    0.698131701  -43.051722009   10.482451124   11.803681545
    2.379994435    0.698131701  -43.690563730  -17.107116179    8.423742505
    2.570393989    0.698131701  -49.361792161  -41.611356093    5.620828581
    2.760793544    0.698131701  -59.075426740  -58.993742334    3.359500379
    2.951193099    0.698131701  -71.173983291  -66.384216810    1.616469746

   -3.141592654    1.047197551  -84.788885889  -64.017717327   -4.467586414
   -2.951193099    1.047197551  -95.813255380  -50.768389824   -3.691754361
   -2.760793544    1.047197551 -103.857121735  -33.658207986   -2.485335478
   -2.570393989    1.047197551 -108.756727542  -18.679891886   -1.177338568
   -2.379994435    1.047197551 -111.407793934  -10.565770484   -0.019297231
