  -1.0300860460   -4.7142720017    0.3578468731
  -0.0835701342   -4.1678007852    0.3578468731
  -2.1064242277   -4.5244845399   -0.6804502280
  -1.0300860460   -4.7142720017   -0.6804502280
  -0.0835701342   -4.1678007852   -0.6804502280
  -1.0023888922   -4.0799193965   -1.5204502280
  -2.5552660424   -2.4019510371    2.5313402661
  -1.5677868186   -2.4019510371    2.2104888167
  -2.2501181807   -1.4628024866    2.2104888167
  -3.3541535161   -1.8215253124    2.2104888167
  -3.3541535161   -2.9823767618    2.2104888167
  -2.2501181807   -3.3410995877    2.2104888167
  -4.0566833702   -1.8554798206    1.3704888167
  -4.0566833702   -2.9484222536    1.3704888167
  -3.3541535161   -3.7856647311    1.3704888167
  -2.2778153345   -3.9754521929    1.3704888167
  -4.0566833702   -1.8554798206    0.3321917156
  -4.0566833702   -2.9484222536    0.3321917156
  -4.1604249062   -1.7228066516   -0.3784314106
  -4.1604249062   -2.8157490847   -0.3784314106
  -3.4578950522   -0.8855641742   -1.4167285117
  -4.1604249062   -1.7228066516   -1.4167285117
  -4.1604249062   -2.8157490847   -1.4167285117
  -3.4578950522   -3.6529915621   -1.4167285117
  -1.6715283547   -2.2692778681   -2.2567285117
  -2.3538597168   -1.3301293176   -2.2567285117
  -3.4578950522   -1.6888521434   -2.2567285117
  -3.4578950522   -2.8497035929   -2.2567285117
  -2.3538597168   -3.2084264187   -2.2567285117
  -2.6590075785   -2.2692778681   -2.5775799611
  -2.3771822105    2.5021316869    2.8912165071
  -1.3897029866    2.5021316869    2.5703650576
  -2.0720343487    3.4412802374    2.5703650576
  -3.1760696842    3.0825574116    2.5703650576
  -3.1760696842    1.9217059622    2.5703650576
  -2.0720343487    1.5629831363    2.5703650576
  -2.0997315026    4.0756328426    1.7303650576
  -3.1760696842    3.8858453808    1.7303650576
  -3.8785995382    3.0486029034    1.7303650576
  -3.8785995382    1.9556604704    1.7303650576
  -3.8785995382    3.0486029034    0.6920679565
  -3.8785995382    1.9556604704    0.6920679565
  -3.2791601359    4.0180697447   -0.0167841377
  -3.9816899899    3.1808272672   -0.0167841377
  -3.9816899899    2.0878848342   -0.0167841377
  -2.2028219543    4.2078572064   -1.0550812388
  -3.2791601359    4.0180697447   -1.0550812388
  -3.9816899899    3.1808272672   -1.0550812388
  -3.9816899899    2.0878848342   -1.0550812388
  -1.4927934384    2.6343560507   -1.8950812388
  -2.1751248005    3.5735046013   -1.8950812388
  -3.2791601359    3.2147817754   -1.8950812388
  -3.2791601359    2.0539303260   -1.8950812388
  -2.1751248005    1.6952075002   -1.8950812388
  -2.4802726622    2.6343560507   -2.2159326882
  -0.1064591342    3.3289668564    1.6756310080
  -0.7887904963    4.2681154069    1.6756310080
   0.1300282617    4.3559967956    0.8356310080
  -0.8164876502    4.9024680121    0.8356310080
  -1.8928258318    4.7126805503    0.8356310080
   0.1300282617    4.3559967956   -0.2026660931
  -0.8164876502    4.9024680121   -0.2026660931
  -1.8928258318    4.7126805503   -0.2026660931
  -0.7887904963    4.2681154069   -1.0426660931
   3.9430079563   -0.4351066539    1.9962444371
   5.2987430273    0.4667037630    1.3302946786
   4.2018303545   -1.2401256724    1.3302946786
   5.5304587430    1.4819166460    0.3679693957
   4.8812057353    2.2960541667    0.3679693957
   5.5304587430    1.4819166460   -0.7001310873
   3.9430079563   -0.4351066539   -2.3284061288
   2.2405499813   -0.3761226062    2.2397769621
   1.7198894943    0.5256878107   -2.3225483209
   2.2405499813   -0.3761226062   -2.5602230379
   2.1871963835   -1.7007960297    2.1424741986
   3.2285173574   -1.7007960297    1.9047994815
   2.7078568704   -2.6026064466    1.9047994815
   4.0635919414   -1.7007960297    1.2388497230
   2.9666792686   -3.4076254651    1.2388497230
   3.2285173574   -1.7007960297   -2.4198510844
   2.7078568704   -2.6026064466   -2.4198510844
   2.1871963835   -1.7007960297   -2.6575258014
   0.9738460569   -2.1937613205    2.1762336199
   0.4531855699   -3.0955717374    1.9385589029
   1.4945065438   -3.0955717374    1.9385589029
   0.7068071265   -4.0510578772    1.2726091444
   1.7533289420   -3.9005907559    1.2726091444
   0.4531855699   -4.4749239620    0.3102838614
   1.4945065438   -4.4749239620    0.3102838614
   2.4327043228   -4.0231117242    0.3102838614
   0.4531855699   -4.4749239620   -0.7578166216
   1.4945065438   -4.4749239620   -0.7578166216
  -0.2549317154   -3.6118464647   -1.7201419046
   0.7068071265   -4.0510578772   -1.7201419046
   1.7533289420   -3.9005907559   -1.7201419046
  -0.0674749170   -2.1937613205   -2.3860916631
   0.4531855699   -3.0955717374   -2.3860916631
   1.4945065438   -3.0955717374   -2.3860916631
   0.9738460569   -2.1937613205   -2.6237663801
   0.1902995617   -1.1070771338    2.3047450515
   1.2316205356   -1.1070771338    2.0670703345
  -0.3303609253   -0.2052667169    2.0670703345
  -0.3303609253   -2.0088875507    2.0670703345
  -0.3303609253   -0.2052667169   -2.2575802314
  -0.3303609253   -2.0088875507   -2.2575802314
   0.1902995617   -1.1070771338   -2.4952549485
   0.9237069544    0.0337128036    2.3477216678
  -0.1176140195    0.0337128036    2.1100469507
   1.4443674414   -0.8680976133    2.1100469507
   1.4443674414    0.9355232205   -2.2146036152
  -0.1176140195    0.0337128036   -2.2146036152
   0.9237069544    0.0337128036   -2.4522783322
   0.3419019580    1.3359068778    2.4812055097
   1.3832229319    1.3359068778    2.2435307927
  -0.1787585290    2.2377172947    2.2435307927
  -0.1787585290    0.4340964609    2.2435307927
   1.3832229319    1.3359068778   -2.0811197732
  -0.1787585290    2.2377172947   -2.0811197732
   0.3419019580    1.3359068778   -2.3187944903
   0.9458622018    2.3740725778    2.3646388919
   1.9177617775    2.3740725778    2.1428091560
   1.4318119897    3.2157623002    2.1428091560
   0.4599124140    3.2157623002    2.1428091560
   2.3626957034    3.4034623718    1.5212560481
   1.4870444430    4.0396602521    1.5212560481
   0.4046799607    4.0396602521    1.5212560481
   2.8795551813    3.3889529435    0.6230857840
   2.1864238795    4.1713364481    0.6230857840
   1.2090948477    4.5419884594    0.6230857840
   2.8795551813    3.3889529435   -0.3738080001
   2.1864238795    4.1713364481   -0.3738080001
   1.2090948477    4.5419884594   -0.3738080001
   2.3626957034    3.4034623718   -1.2719782642
   1.4870444430    4.0396602521   -1.2719782642
   0.4046799607    4.0396602521   -1.2719782642
   1.9177617775    2.3740725778   -1.8935313722
   1.4318119897    3.2157623002   -1.8935313722
   0.4599124140    3.2157623002   -1.8935313722
   0.9458622018    2.3740725778   -2.1153611081
  -1.0495908295    1.2706723584    2.5579507862
  -0.5289303426    2.1724827753    2.3202760692
  -0.5289303426    0.3688619415    2.3202760692
  -0.5289303426    2.1724827753   -2.0043744967
  -2.0909118034    1.2706723584   -2.0043744967
  -0.5289303426    0.3688619415   -2.0043744967
  -1.0495908295    1.2706723584   -2.2420492138
  -1.8235197462    0.1150703409    2.5159878406
  -0.7821987724    0.1150703409    2.2783131236
  -2.3441802332   -0.7867400760    2.2783131236
  -2.3441802332    1.0168807577   -2.0463374424
  -2.8648407201    0.1150703409   -2.0463374424
  -1.8235197462    0.1150703409   -2.2840121594
  -3.0183071607    0.1732814477    2.4309864416
  -3.5042569485    1.0149711701    2.2091567057
  -3.9902067363    0.1732814477    2.2091567057
  -3.5042569485   -0.6684082747    2.2091567057
  -4.4351406623    1.2026712417    1.5876035978
  -4.7696096814    0.1732814477    1.5876035978
  -4.4351406623   -0.8561083463    1.5876035978
  -4.6529337677    1.6214342544    0.6894333337
  -5.1386873055    0.6959082146    0.6894333337
  -5.1386873055   -0.3493453192    0.6894333337
  -4.6529337677   -1.2748713590    0.6894333337
  -4.6529337677    1.6214342544   -0.3074604505
  -5.1386873055    0.6959082146   -0.3074604505
  -5.1386873055   -0.3493453192   -0.3074604505
  -4.6529337677   -1.2748713590   -0.3074604505
  -4.4351406623    1.2026712417   -1.2056307146
  -4.7696096814    0.1732814477   -1.2056307146
  -4.4351406623   -0.8561083463   -1.2056307146
  -3.5042569485    1.0149711701   -1.8271838225
  -3.9902067363    0.1732814477   -1.8271838225
  -3.5042569485   -0.6684082747   -1.8271838225
  -3.0183071607    0.1732814477   -2.0490135584
  -1.1762333759   -1.0878250581    2.3865601199
  -0.6555728890   -1.9896354750    2.1488854029
  -0.6555728890   -0.1860146412   -2.1757651630
  -0.6555728890   -1.9896354750   -2.1757651630
  -1.1762333759   -1.0878250581   -2.4134398801
  -0.9378201716   -2.3044089781    2.1043208511
  -3.4379994114   -4.1337593818    0.4760458096
  -2.4998016324   -4.5855716196    0.4760458096
  -3.4379994114   -4.1337593818   -0.5920546734
  -2.4998016324   -4.5855716196   -0.5920546734
  -2.2461800759   -4.1617055348   -1.5543799564
  -0.9378201716   -2.3044089781   -2.2203297149
  -1.4584806586   -3.2062193950   -2.2203297149
  -0.7601973674    2.5192584958    2.4592574315
  -2.0685572716    4.3765550524    1.7933076730
  -2.3221788282    4.8004211372    0.8309823900
  -3.2603766072    4.3486088995    0.8309823900
  -2.3221788282    4.8004211372   -0.2371180930
  -1.2808578543    3.4210689126   -1.8653931345
   5.2527086090   -0.1670451121    1.3981895183
   4.7727086090   -0.9984294997    1.3981895183
   5.9554773843   -0.1670451121    0.6954207430
   5.6379168059    0.8103058520    0.6954207430
   4.8065324183   -1.7484321909    0.6954207430
   5.6379168059   -1.1443960761    0.6954207430
   6.2127086090   -0.1670451121   -0.2645792570
   5.9554773843    0.7929548879   -0.2645792570
   5.2527086090   -1.8298138873   -0.2645792570
   5.9554773843   -1.1270451121   -0.2645792570
   5.9554773843   -0.1670451121   -1.2245792570
   5.6379168059    0.8103058520   -1.2245792570
   4.8065324183   -1.7484321909   -1.2245792570
   5.6379168059   -1.1443960761   -1.2245792570
   5.2527086090   -0.1670451121   -1.9273480322
   4.7727086090   -0.9984294997   -1.9273480322
   5.0438658089    2.1194738231   -0.9939419909
   4.3410970337    2.8222425983   -0.9939419909
   3.3810970337    3.0794738231   -0.9939419909
   5.0438658089    1.1594738231   -1.9539419909
   4.7263052306    2.1368247872   -1.9539419909
   3.8949208429    2.7408609019   -1.9539419909
   2.8672732244    2.7408609019   -1.9539419909
   2.0358888368    2.1368247872   -1.9539419909
   4.3410970337    1.1594738231   -2.6567107662
   3.8610970337    1.9908582107   -2.6567107662
   2.9010970337    1.9908582107   -2.6567107662
   2.4210970337    1.1594738231   -2.6567107662
   2.9010970337    0.3280894354   -2.6567107662
   3.8610970337    0.3280894354   -2.6567107662
   3.3810970337    1.1594738231   -2.9139419909
   3.4833826526    1.0282330839    2.6747443572
   4.4433826526    1.0282330839    2.4175131325
   3.9633826526    1.8596174715    2.4175131325
   3.0033826526    1.8596174715    2.4175131325
   2.5233826526    1.0282330839    2.4175131325
   3.0033826526    0.1968486963    2.4175131325
   3.9633826526    0.1968486963    2.4175131325
   5.1461514278    1.0282330839    1.7147443572
   4.8285908495    2.0055840480    1.7147443572
   3.9972064618    2.6096201627    1.7147443572
   2.9695588433    2.6096201627    1.7147443572
   5.1461514278    1.9882330839    0.7547443572
   4.4433826526    2.6910018592    0.7547443572
   3.4833826526    2.9482330839    0.7547443572
   4.0325290455   -2.2963737737    1.3081624483
   3.5525290455   -3.1277581613    1.3081624483
   4.7352978208   -2.2963737737    0.6053936731
   3.5863528548   -3.8777608525    0.6053936731
   4.4177372424   -3.2737247377    0.6053936731
   4.9925290455   -2.2963737737   -0.3546063269
   3.0725290455   -4.2163737737   -0.3546063269
   4.0325290455   -3.9591425489   -0.3546063269
   4.7352978208   -3.2563737737   -0.3546063269
   4.7352978208   -2.2963737737   -1.3146063269
   2.5587052362   -3.8777608525   -1.3146063269
   3.5863528548   -3.8777608525   -1.3146063269
   4.4177372424   -3.2737247377   -1.3146063269
   4.0325290455   -2.2963737737   -2.0173751022
   3.5525290455   -3.1277581613   -2.0173751022
  -0.8275367540   -3.9721552336    1.5014670978
  -1.8213605633   -4.7221579248    0.7986983226
  -0.7937129447   -4.7221579248    0.7986983226
  -2.2675367540   -4.8035396212   -0.1613016774
  -1.3075367540   -5.0607708460   -0.1613016774
  -0.3475367540   -4.8035396212   -0.1613016774
  -1.8213605633   -4.7221579248   -1.1213016774
  -0.7937129447   -4.7221579248   -1.1213016774
  -1.7875367540   -3.9721552336   -1.8240704527
  -0.8275367540   -3.9721552336   -1.8240704527
  -2.5552660424   -2.4019510371    2.7713402661
  -1.5952660424   -2.4019510371    2.5141090414
  -2.0752660424   -1.5705666495    2.5141090414
  -3.0352660424   -1.5705666495    2.5141090414
  -3.5152660424   -2.4019510371    2.5141090414
  -3.0352660424   -3.2333354248    2.5141090414
  -2.0752660424   -3.2333354248    2.5141090414
  -3.9004742393   -1.4246000730    1.8113402661
  -4.2180348177   -2.4019510371    1.8113402661
  -3.9004742393   -3.3793020012    1.8113402661
  -3.0690898517   -3.9833381159    1.8113402661
  -2.0414422332   -3.9833381159    1.8113402661
  -4.4752660424   -2.4019510371    0.8513402661
  -4.2180348177   -3.3619510371    0.8513402661
  -3.5152660424   -4.0647198124    0.8513402661
  -4.3217763538   -1.3092778681   -0.8975799611
  -4.5790075785   -2.2692778681   -0.8975799611
  -4.3217763538   -3.2292778681   -0.8975799611
  -3.6190075785   -3.9320466434   -0.8975799611
  -4.0042157754   -1.2919269041   -1.8575799611
  -4.3217763538   -2.2692778681   -1.8575799611
  -4.0042157754   -3.2466288322   -1.8575799611
  -3.1728313878   -3.8506649470   -1.8575799611
  -1.6990075785   -2.2692778681   -2.5603487364
  -2.1790075785   -1.4378934805   -2.5603487364
  -3.1390075785   -1.4378934805   -2.5603487364
  -3.6190075785   -2.2692778681   -2.5603487364
  -3.1390075785   -3.1006622558   -2.5603487364
  -2.1790075785   -3.1006622558   -2.5603487364
  -2.6590075785   -2.2692778681   -2.8175799611
  -2.3771822105    2.5021316869    3.1312165071
  -1.4171822105    2.5021316869    2.8739852824
  -1.8971822105    3.3335160745    2.8739852824
  -2.8571822105    3.3335160745    2.8739852824
  -3.3371822105    2.5021316869    2.8739852824
  -2.8571822105    1.6707472992    2.8739852824
  -1.8971822105    1.6707472992    2.8739852824
  -1.8633584012    4.0835187657    2.1712165071
  -2.8910060198    4.0835187657    2.1712165071
  -3.7223904074    3.4794826510    2.1712165071
  -4.0399509858    2.5021316869    2.1712165071
  -3.7223904074    1.5247807228    2.1712165071
  -3.3371822105    4.1649004621    1.2112165071
  -4.0399509858    3.4621316869    1.2112165071
  -4.2971822105    2.5021316869    1.2112165071
  -3.4402726622    4.2971248260   -0.5359326882
  -4.1430414375    3.5943560507   -0.5359326882
  -4.4002726622    2.6343560507   -0.5359326882
  -1.9664488530    4.2157431295   -1.4959326882
  -2.9940964715    4.2157431295   -1.4959326882
  -3.8254808591    3.6117070148   -1.4959326882
  -4.1430414375    2.6343560507   -1.4959326882
  -3.8254808591    1.6570050866   -1.4959326882
  -1.5202726622    2.6343560507   -2.1987014635
  -2.0002726622    3.4657404383   -2.1987014635
  -2.9602726622    3.4657404383   -2.1987014635
  -3.4402726622    2.6343560507   -2.1987014635
  -2.9602726622    1.8029716631   -2.1987014635
  -2.0002726622    1.8029716631   -2.1987014635
  -2.4802726622    2.6343560507   -2.4559326882
  -0.1339383581    3.3289668564    1.9792512327
  -0.6139383581    4.1603512440    1.9792512327
   0.2512698388    4.3063178205    1.2764824574
  -0.5801145488    4.9103539352    1.2764824574
  -1.6077621674    4.9103539352    1.2764824574
  -0.1339383581    4.9917356317    0.3164824574
  -1.0939383581    5.2489668564    0.3164824574
  -2.0539383581    4.9917356317    0.3164824574
  -0.5801145488    4.9103539352   -0.6435175426
  -1.6077621674    4.9103539352   -0.6435175426
  -0.6139383581    4.1603512440   -1.3462863179
   3.9389701031   -0.4281128869    2.3283938920
   5.3315357786    0.4667037630    1.7431074634
   4.2154529557   -1.2699550082    1.7431074634
   5.0284588793   -0.5654813652    1.7431074634
   5.6697915499    1.5490157893    0.8671644216
   5.9168222072    1.4999490304   -0.1660808458
   5.3315357786    2.3758920722   -0.1660808458
   4.4555927368    2.9611785008   -0.1660808458
   3.4223474694    3.1667037630   -0.1660808458
   5.6697915499    1.5490157893   -1.1993261132
   5.3315357786    0.4667037630   -2.0752691550
   3.9389701031   -0.4281128869   -2.6605555836
   2.2405499813   -0.3761226062    2.5397769621
   1.7239273476    0.5186940437   -2.6546977757
   2.2405499813   -0.3761226062   -2.8602230379
   2.1871963835   -1.7007960297    2.4424741986
   3.2204416509   -1.7007960297    2.2369489364
   2.7038190172   -2.5956126796    2.2369489364
   4.0963846927   -1.7007960297    1.6516625078
   2.9803018698   -3.4374548009    1.6516625078
   3.7933077934   -2.7329811579    1.6516625078
   2.7422692319   -4.1327290778    0.7757194660
   4.0963846927   -1.7007960297   -2.1667141106
   3.2204416509   -1.7007960297   -2.7520005392
   2.7038190172   -2.5956126796   -2.7520005392
   2.1871963835   -1.7007960297   -2.9575258014
   0.9738460569   -2.1937613205    2.4762336199
   0.4572234232   -3.0885779704    2.2707083577
   1.4904686906   -3.0885779704    2.2707083577
  -0.2764064005   -3.6366295725    1.6854219291
   0.7021402314   -4.0835168455    1.6854219291
   1.7669515432   -3.9304200917    1.6854219291
   0.4187732085   -4.6256943686    0.8094788873
   1.5289189052   -4.6256943686    0.8094788873
   0.9738460569   -4.8937613205   -0.2237663801
   2.0070913242   -4.6882360583   -0.2237663801
   0.4187732085   -4.6256943686   -1.2570116475
   1.5289189052   -4.6256943686   -1.2570116475
  -0.2764064005   -3.6366295725   -2.1329546893
   0.7021402314   -4.0835168455   -2.1329546893
   1.7669515432   -3.9304200917   -2.1329546893
  -0.0593992105   -2.1937613205   -2.7182411179
   0.4572234232   -3.0885779704   -2.7182411179
   1.4904686906   -3.0885779704   -2.7182411179
   0.9738460569   -2.1937613205   -2.9237663801
   0.1902995617   -1.1070771338    2.6047450515
   1.2235448291   -1.1070771338    2.3992197893
  -0.3263230720   -0.2122604839    2.3992197893
  -0.3263230720   -2.0018937837    2.3992197893
  -0.3263230720   -0.2122604839   -2.5897296862
  -0.3263230720   -2.0018937837   -2.5897296862
   0.1902995617   -1.1070771338   -2.7952549485
   0.9237069544    0.0337128036    2.6477216678
  -0.1095383130    0.0337128036    2.4421964056
   1.4403295881   -0.8611038463    2.4421964056
   1.4403295881    0.9285294535   -2.5467530700
  -0.1095383130    0.0337128036   -2.5467530700
   0.9237069544    0.0337128036   -2.7522783322
   0.3419019580    1.3359068778    2.7812055097
   1.3751472254    1.3359068778    2.5756802475
  -0.1747206757    2.2307235277    2.5756802475
  -0.1747206757    0.4410902279    2.5756802475
   1.3751472254    1.3359068778   -2.4132692281
   0.8585245917    2.2307235277   -2.4132692281
  -0.1747206757    2.2307235277   -2.4132692281
   0.3419019580    1.3359068778   -2.6187944903
   0.9458622018    2.3740725778    2.6446388919
   2.0392492244    2.3740725778    2.3950804390
   1.4925557131    3.3209735155    2.3950804390
   0.3991686906    3.3209735155    2.3950804390
   2.6033128135    3.4392514075    1.6958331926
   1.7643192312    4.1662434850    1.6958331926
   0.6654713250    4.3242339623    1.6958331926
   3.1593790391    3.4400461049    0.6853916455
   2.4776633810    4.2948905017    0.6853916455
   1.4925557131    4.7692933513    0.6853916455
   3.1593790391    3.4400461049   -0.4361138616
   2.4776633810    4.2948905017   -0.4361138616
   1.4925557131    4.7692933513   -0.4361138616
   0.3991686906    4.7692933513   -0.4361138616
   2.6033128135    3.4392514075   -1.4465554088
   1.7643192312    4.1662434850   -1.4465554088
   0.6654713250    4.3242339623   -1.4465554088
   1.4925557131    3.3209735155   -2.1458026552
   0.3991686906    3.3209735155   -2.1458026552
   0.9458622018    2.3740725778   -2.3953611081
  -1.0495908295    1.2706723584    2.8579507862
  -0.5329681958    0.3758557085    2.6524255240
  -0.5329681958    2.1654890083   -2.3365239516
  -2.0828360969    1.2706723584   -2.3365239516
  -0.5329681958    0.3758557085   -2.3365239516
  -1.0495908295    1.2706723584   -2.5420492138
  -1.8235197462    0.1150703409    2.8159878406
  -0.7902744789    0.1150703409    2.6104625784
  -2.3401423799   -0.7797463090    2.6104625784
  -2.3401423799    1.0098869908   -2.3784868972
  -2.8567650136    0.1150703409   -2.3784868972
